File,State,Column Name,Category,New Key,Data Type
../../../covid19demographics-fall/AL/data/data_V5.csv,AL,Total Cases: Female,Cases,Total Cases: Female,int64
../../../covid19demographics-fall/AL/data/data_V5.csv,AL,Total Cases: Male,Cases,Total Cases: Male,int64
../../../covid19demographics-fall/AL/data/data_V5.csv,AL,Total Cases: Unknown Sex,Cases,Total Cases: Unknown Sex,int64
../../../covid19demographics-fall/AL/data/data_V5.csv,AL,Total Deaths: Female,Death,Total Deaths: Female,int64
../../../covid19demographics-fall/AL/data/data_V5.csv,AL,Total Deaths: Male,Death,Total Deaths: Male,int64
../../../covid19demographics-fall/AL/data/data_V5.csv,AL,Total Deaths: Unknown Sex,Death,Total Deaths: Unknown Sex,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Cases Age [0-17],Cases,# Cases Age [0-17],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Cases Age [18-24],Cases,# Cases Age [18-24],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Cases Age [25-44],Cases,# Cases Age [25-44],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Cases Age [45-64],Cases,# Cases Age [45-64],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Cases Age [65+],Cases,# Cases Age [65+],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Deaths Age [0-17],Death,# Deaths Age [0-17],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Deaths Age [18-24],Death,# Deaths Age [18-24],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Deaths Age [25-44],Death,# Deaths Age [25-44],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Deaths Age [45-64],Death,# Deaths Age [45-64],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,# Deaths Age [65+],Death,# Deaths Age [65+],int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Active Cases,Cases,Total Active Cases,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Cases,Cases,Total Cases,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Deaths,Death,Total Deaths,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Deaths: Pacific Islander,Death,# Deaths Race/Ethnicity: Pacific Islander,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Deaths: ethn_hispanic,Death,# Deaths Race/Ethnicity: Hispanic,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Deaths: ethn_nonhispanic,Death,# Deaths Race/Ethnicity: Non-Hispanic,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Deaths: race_asian,Death,# Deaths Race/Ethnicity: Asian,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Deaths: race_black,Death,# Deaths Race/Ethnicity: Black,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Deaths: race_na,Death,# Deaths Race/Ethnicity: Unknown,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Deaths: race_other_race,Death,# Deaths Race/Ethnicity: Other,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Deaths: race_white,Death,# Deaths Race/Ethnicity: White,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,Total Recovered,Recovered,Total Recovered,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_asian,Cases,# Cases Race/Ethnicity: Asian,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_black,Cases,# Cases Race/Ethnicity: Black,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_cardiac_disease,Cases,Total Cases with Cardiac Disease,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_ckd,Cases,Total Cases with Chronic Kidney Disease,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_cpd,Cases,Total Cases with Chronic Pulmonary Disease,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_diabetes,Cases,Total Cases with Diabetes,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_female,Cases,Total Cases: Female,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_healthcare,Hospital,# Cases HCW,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_hispanic,Cases,# Cases Race/Ethnicity: Hispanic,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_hypertension,Cases,Total Cases with Hypertension,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_immunocompromised,Cases,Total Cases with Immunocompromised,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_male,Cases,Total Cases: Male,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_nonhispanic,Cases,# Cases Race/Ethnicity: Non-Hispanic,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_nursing_home,Cases,Total Cases: Nursing Home,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_unk_race,Cases,# Cases Race/Ethnicity: Unknown,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,cases_white,Cases,# Cases Race/Ethnicity: White,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,race_cases_na,Cases,# Cases Race/Ethnicity: NA,int64
../../../covid19demographics-fall/AR/data/data.csv,AR,race_cases_pacificislander,Cases,# Cases Race/Ethnicity: Pacific Islander,int64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Active Cases,Cases,Total Active Cases,float64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,County Name,County,County Name,object
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Deaths,Death,Total Deaths,int64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,FIPS,County,FIPS,int64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Negative Cases,Testing,Total Tested: Negative,int64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Pending Cases,Testing,Total Tested: Pending Results,float64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Positive Cases,Testing,Total Tested: Positive,float64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Recovered,Recovered,Total Recovered,int64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Scrape Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Testing: Private Lab,Testing,Total Tested: Private Lab,int64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Testing: Public Lab,Testing,Total Tested: Public Lab,int64
../../../covid19demographics-fall/AR/data/data_county.csv,AR,Total Tested,Testing,Total Tested,int64
../../../covid19demographics-fall/AR/data/data_V1.csv,AR,Currently Hospitalized,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/AR/data/data_V1.csv,AR,Currently on Ventilator,Hospital,Total Cases: On Ventilator,int64
../../../covid19demographics-fall/AR/data/data_V1.csv,AR,Total Nursing Home Residents,Hospital,Total Nursing Home Patients,int64
../../../covid19demographics-fall/AR/data/data_V1.csv,AR,Fraction Male,Cases,% Total Cases: Male,float64
../../../covid19demographics-fall/AR/data/data_V1.csv,AR,Fraction Female,Cases,% Total Cases: Female,float64
../../../covid19demographics-fall/AR/data/data_V1.csv,AR,Age [0-18],Cases,# Cases Age [0-18],int64
../../../covid19demographics-fall/AR/data/data_V1.csv,AR,Age [19-64],Cases,# Cases Age [19-64],int64
../../../covid19demographics-fall/AR/data/data_V1.csv,AR,Age [65+],Cases,# Cases Age [65+],int64
../../../covid19demographics-fall/AR/data/data_V1.csv,AR,pullTime,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Cases Age [0-17],Cases,# Cases Age [0-17],int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Cases Age [18-24],Cases,# Cases Age [18-24],int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Cases Age [25-44],Cases,# Cases Age [25-44],int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Cases Age [45-64],Cases,# Cases Age [45-64],int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Cases Age [65+],Cases,# Cases Age [65+],int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Deaths Age [0-17],Death,# Deaths Age [0-17],float64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Deaths Age [18-24],Death,# Deaths Age [18-24],float64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Deaths Age [25-44],Death,# Deaths Age [25-44],int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Deaths Age [45-64],Death,# Deaths Age [45-64],int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,# Deaths Age [65+],Death,# Deaths Age [65+],int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Active Cases,Cases,Total Active Cases,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Nursing Home Patients,Cases,Total Nursing Home Patients,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,On Ventilator,Hospital,Total Cases: On Ventilator,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Cases,Cases,Total Cases,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Deaths,Death,Total Deaths,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Deaths: Pacific Islander,Death,# Deaths Race/Ethnicity: Pacific Islander,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Deaths: ethn_hispanic,Death,# Deaths Race/Ethnicity: Hispanic,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Deaths: ethn_nonhispanic,Death,# Deaths Race/Ethnicity: Non-Hispanic,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Deaths: race_asian,Death,# Deaths Race/Ethnicity: Asian,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Deaths: race_black,Death,# Deaths Race/Ethnicity: Black,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Deaths: race_na,Death,# Deaths Race/Ethnicity: Unknown,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Deaths: race_other_race,Death,# Deaths Race/Ethnicity: Other,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Deaths: race_white,Death,# Deaths Race/Ethnicity: White,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Hospitalized,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,Total Recovered,Recovered,Total Recovered,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_asian,Cases,# Cases Race/Ethnicity: Asian,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_black,Cases,# Cases Race/Ethnicity: Black,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_cardiac_disease,Cases,Total Cases with Cardiac Disease,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_ckd,Cases,Total Cases with Chronic Kidney Disease,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_cpd,Cases,Total Cases with Chronic Pulmonary Disease,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_diabetes,Cases,Total Cases with Diabetes,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_female,Cases,Total Cases: Female,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_healthcare,Hospital,# Cases HCW,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_hispanic,Cases,# Cases Race/Ethnicity: Hispanic,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_hypertension,Cases,Total Cases with Hypertension,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_immunocompromised,Cases,Total Cases with Immunocompromised,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_male,Cases,Total Cases: Male,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_nonhispanic,Cases,# Cases Race/Ethnicity: Non-Hispanic,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_nursing_home,Cases,Total Cases: Nursing Home,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_unk_race,Cases,# Cases Race/Ethnicity: Unknown,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,cases_white,Cases,# Cases Race/Ethnicity: White,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,race_cases_na,Cases,# Cases Race/Ethnicity: NA,int64
../../../covid19demographics-fall/AR/data/data_V2.csv,AR,race_cases_pacificislander,Cases,# Cases Race/Ethnicity: Pacific Islander,int64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Cases Age [0-17],Cases,# Cases Age [0-17],int64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Cases Age [18-49],Cases,# Cases Age [18-49],int64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Cases Age [50-64],Cases,# Cases Age [50-64],int64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Cases Age [65+],Cases,# Cases Age [65+],int64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Cases Age [Unknown],Cases,# Cases Age [Unknown],int64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Deaths Age [0-17],Death,# Deaths Age [0-17],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Deaths Age [18-49],Death,# Deaths Age [18-49],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Deaths Age [50-64],Death,# Deaths Age [50-64],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Deaths Age [65+],Death,# Deaths Age [65+],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,# Deaths Age [Unknown],Death,# Deaths Age [Unknown],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Cases Age [0-17],Cases,% Cases Age [0-17],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Cases Age [18-49],Cases,% Cases Age [18-49],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Cases Age [50-64],Cases,% Cases Age [50-64],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Cases Age [65+],Cases,% Cases Age [65+],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Cases Age [Unknown],Cases,% Cases Age [Unknown],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Deaths Age [0-17],Death,% Deaths Age [0-17],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Deaths Age [18-49],Death,% Deaths Age [18-49],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Deaths Age [50-64],Death,% Deaths Age [50-64],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Deaths Age [65+],Death,% Deaths Age [65+],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,% Deaths Age [Unknown],Death,% Deaths Age [Unknown],float64
../../../covid19demographics-fall/CA/data/data_age.csv,CA,Report Date,Date,Report Date,object
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,state,State,State Name,object
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,stateAbbrev,State,State,object
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,date,Date,Report Date,object
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,time,Time,Report Time,object
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,tz,Timezone,Timezone,object
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,fatalities,Death,Total Deaths,float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,cases,Cases,Total Cases,int64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,female_case,Cases,Total Cases: Female,float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,male_cases,Cases,Total Cases: Male,float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,unkown_gender_c,Cases,Total Cases: Unknown Sex,float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,age0_17,Cases,# Cases Age [0-17],float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,age18_49,Cases,# Cases Age [18-49],float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,age50_64,Cases,# Cases Age [50-64],float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,age18_64,Cases,# Cases Age [18-64],float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,age65,Cases,# Cases Age [65+],float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,unkown_age,Cases,# Cases Age [Unknown],float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,tot_tests,Testing,Total Tested,float64
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,link,Link,Link,object
../../../covid19demographics-fall/CA/data/data_combined.csv,CA,scrape_time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/CA/data/data_county.csv,CA,county,County,County Name,object
../../../covid19demographics-fall/CA/data/data_county.csv,CA,totalcountconfirmed,Cases,Total Confirmed Cases,float64
../../../covid19demographics-fall/CA/data/data_county.csv,CA,totalcountdeaths,Death,Total Deaths,float64
../../../covid19demographics-fall/CA/data/data_county.csv,CA,newcountconfirmed,Cases,Total New Confirmed Cases,int64
../../../covid19demographics-fall/CA/data/data_county.csv,CA,newcountdeaths,Death,Total New Deaths,int64
../../../covid19demographics-fall/CA/data/data_county.csv,CA,date,Date,Report Date,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,state,State,State Name,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,stateAbbrev,State,State,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,date,Date,Report Date,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,time,Time,Report Time,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,tz,Timezone,Timezone,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,fatalities,Death,Total Deaths,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,cases,Cases,Total Cases,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,female_case,Cases,Total Cases: Female,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,male_cases,Cases,Total Cases: Male,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,unkown_gender_c,Cases,Total Cases: Unknown Sex,object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,age0_17,Cases,# Cases Age [0-17],object
../../../covid19demographics-fall/CA/data/data_depricated.csv,CA,age18_49,Cases,# Cases Age [18-49],object
